gate_item_id,configuration_id,variant_id,variant_kind,comparison_parent_variant_id,changed_factor,selected_vent_candidate_set_id,selected_orifice_pattern_id,selected_exhaust_branch_id,selected_cell_geometry_rule_id,selected_central_anchor_rule_id,selected_bottom_chamber_rule_id,selected_cell_partition_rule_id,selected_top_chamber_branch_id,selected_perimeter_gap_branch_id,selected_side_frame_closure_branch_id,selected_residual_closure_branch_id,selected_orifice_grid_rule_id,requirement,status,measured_value,tolerance_or_acceptance,evidence_path,evidence_sha256,reviewer,date,git_commit,hard_gate,notes
G4_NAMED_SELECTIONS,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,all required named selections exist,NOT_RUN,,expected cardinalities pass,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_WB_TRANSFER,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,geometry and named selections transfer to Workbench,NOT_RUN,,both transfer checks PASS,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_NATIVE_SAVE,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,native CAD and fluid volume save,NOT_RUN,,files reopen and hashes recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_STEP_TRANSFER,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,STEP export reimport comparison,NOT_RUN,,record body count envelope volume and any limitation,,,,,,false,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_MASS_BUDGET,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,mass reporting is evidence-honest,NOT_RUN,,candidate known mass plus unresolved mass reported separately; no false 11 g closure,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_FOUR_CONFIGS,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,same master model supports all four configurations,NOT_RUN,,all four configuration IDs built without envelope drift,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_BRANCH_SENSITIVITY,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,primary C020 0.25/0.50/0.75 branches compared,NOT_RUN,,thickness collision and connectivity results recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_SINGLE_FACTOR_ISOLATION,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,derived vent orifice and exhaust variants differ from balanced parent in exactly one declared factor,NOT_RUN,,parameter diff and geometry-result diff manifest recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_OUTPUT_HASHES,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,native STEP fluid screenshots logs and manifests are traceable,NOT_RUN,,SHA256 and Git commit recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
P1_INDEPENDENT_REVIEW,M-3x4-7.0,M-3x4-7.0__R50_ORIFICE_EDGE_GAP,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,ORIFICE_INTERPRETATION,VENT_FLOW_BBOX_R0,M-3x4-7.0__P008_AS_EDGE_GAP,M-3x4-7.0__EXH_FULL_WIDTH_RECT_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,independent peer evidence and artifact review,NOT_RUN,,PENDING until external review; 006 cannot set PASS,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G0_INPUT_GENERATORS,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,both P1 generators pass --check,NOT_RUN,,PASS text and input hashes recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G0_005_TOOLCHAIN,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,005 authorizes P1 CAD toolchain,NOT_RUN,,P1_CAD_TOOLCHAIN_READINESS is PASS or PASS_WITH_TRANSFER_LIMITATION,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G1_ENVELOPE,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,external envelope equals 27.5 x 41.5 x 2.8 mm,NOT_RUN,,exact driving dimensions; measured export recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G1_CONFIGURATION,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,Nx Ny cell count membrane size and spans match input map,NOT_RUN,,zero unexplained parameter deviations,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G1_ALL_BODIES_INSIDE,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,all product candidate bodies remain inside envelope,NOT_RUN,,zero out-of-envelope product bodies except declared flex reference,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G1_VENT_BRANCH,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,one complete four-object vent candidate set is selected and recorded,NOT_RUN,,all four cuts come from one candidate_set_id; no group-count inference,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G1_INTERNAL_RULES,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,all nine membrane tile anchor bottom chamber partition top plenum perimeter gap side wall residual closure and orifice grid rules are recorded,NOT_RUN,,all nine R0 rule IDs equal the generated variant manifest; no hidden CAD constants,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G2_FULL_PATH,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,inlet to single-side outlet path is complete,NOT_RUN,,connectivity graph reaches outlet,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G2_EACH_CELL_CONNECTED,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,every modeled cell reaches inlet and final outlet,NOT_RUN,,connected cell count equals configured N_CELL,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G3_THICKNESS,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,stack bookkeeping closes to 2.8 mm,NOT_RUN,,absolute closure error <= 0.000001 mm,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G3_RESIDUAL_GUARD,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,C017 C019 central-anchor and cell-partition datums have no physics,NOT_RUN,,no material mass structural CHT Boolean solver export or fluid-union membership; exact excluded feature IDs recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_INTERFERENCE,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,interference count in exported physical candidate solids and required fluid bodies,NOT_RUN,,0; exclude declared CONSTRUCTION_BODY CONSTRUCTION_SURFACE REFERENCE and KEEP_OUT datums and record their feature IDs,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_ZERO_THICKNESS,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,invalid zero-thickness and sliver count in exported physical candidate solids and required fluid bodies,NOT_RUN,,0; declared zero-thickness construction datums are excluded and separately guarded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_DUPLICATE_FACES,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,duplicate-face count in exported physical candidate solids and required fluid bodies,NOT_RUN,,0; construction/reference datums are excluded from this count,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_ISOLATED_FLUID,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,isolated required fluid-body count,NOT_RUN,,0,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_ORIFICE_BOOLEAN,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,blind or lost orifice count after Boolean,NOT_RUN,,0 and actual count recorded,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_OPEN_AREA,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,actual CAD open area fraction,NOT_RUN,,8 to 12 percent preferred; deviation requires documented branch review,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_CLEARANCE,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,maximum candidate membrane displacement clearance,NOT_RUN,,no collision at P004 amplitude plus P006 margin,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
G4_NAMED_SELECTIONS,M-3x4-7.0,M-3x4-7.0__R50_EXHAUST_HALF_TAPER,DERIVED_SINGLE_FACTOR,M-3x4-7.0__R50_BALANCED,EXHAUST_PLANFORM,VENT_FLOW_BBOX_R0,M-3x4-7.0__PHI_DERIVED_SQUARE,M-3x4-7.0__EXH_CENTER_HALF_TAPER_R0,CELL_CENTER_AND_TILE_R0,CENTRAL_ANCHOR_SQUARE_DATUM_R0,BOTTOM_CHAMBER_PER_CELL_SQUARE_R0,CELL_PARTITION_DATUM_R0,TOP_SHARED_PLENUM_R0,PERIM_SPLIT_GAP_R0,SIDE_WALL_BOUNDARY_R0,RESIDUAL_NUMERICAL_CLOSURE_R0,ORIFICE_PER_CELL_CENTERED_CLIP_R0,all required named selections exist,NOT_RUN,,expected cardinalities pass,,,,,,true,006 may populate evidence but may only leave P1_STAGE_GATE pending independent peer review
